1.250000000000000000e+00,-1.103594065992228729e-01
6.500000000000000000e+00,1.023382534049746662e+00
9.250000000000000000e+00,1.610362431678896145e-01
1.425000000000000000e+01,4.853387073168224236e-02
1.450000000000000000e+01,1.189190304446349433e+00
2.700000000000000000e+01,-1.220847865985597025e+00
2.800000000000000000e+01,-1.033095819085535050e+00
2.925000000000000000e+01,-1.389937471266873836e-01
3.175000000000000000e+01,7.456919303753704875e-02
3.400000000000000000e+01,-7.516714723982119706e-01
4.375000000000000000e+01,1.258879993841373890e-01
4.425000000000000000e+01,-7.039520574170145262e-02
4.725000000000000000e+01,-1.839613349298215017e-01
4.925000000000000000e+01,-4.102295160014541447e-02
5.050000000000000000e+01,1.226347430563423879e+00
5.750000000000000000e+01,1.016800527238107765e+00
6.525000000000000000e+01,-1.848242463723254736e-01
7.050000000000000000e+01,1.095408486181469021e+00
7.325000000000000000e+01,-3.241756715515597270e-02
7.825000000000000000e+01,-1.012336238973779445e-01
7.850000000000000000e+01,9.228225665063690686e-01
9.100000000000000000e+01,-9.922042945773097422e-01
9.200000000000000000e+01,-1.188963657165101440e+00
9.325000000000000000e+01,-4.355446521078988609e-02
9.575000000000000000e+01,-1.918067957009488567e-01
9.800000000000000000e+01,-1.062872346907565158e+00
1.077500000000000000e+02,-1.056010741437838768e-01
1.082500000000000000e+02,-5.154701538362770757e-02
1.112500000000000000e+02,8.730143531659971534e-02
1.132500000000000000e+02,-9.523095537352285755e-02
1.145000000000000000e+02,7.847874606715078416e-01
1.215000000000000000e+02,8.402324660770663645e-01
1.292500000000000000e+02,1.208702188497748214e-01
1.345000000000000000e+02,1.167183280542179791e+00
1.372500000000000000e+02,2.509671174248308545e-01
1.422500000000000000e+02,1.684839920892401699e-01
1.425000000000000000e+02,9.712940830876811704e-01
1.550000000000000000e+02,-9.887466118486669675e-01
1.560000000000000000e+02,-1.007603031327161114e+00
1.572500000000000000e+02,3.843497990158127875e-01
1.597500000000000000e+02,-2.551439429394261049e-01
1.620000000000000000e+02,-1.131893811621295098e+00
1.717500000000000000e+02,1.142199727877055426e-01
1.722500000000000000e+02,-1.793183197867295464e-01
1.752500000000000000e+02,6.782162711419964518e-02
1.772500000000000000e+02,2.181790080567721224e-01
1.785000000000000000e+02,1.152151445698472942e+00
1.855000000000000000e+02,9.952006089425418089e-01
1.932500000000000000e+02,3.048429615222886246e-01
1.985000000000000000e+02,1.113244197625370857e+00
2.012500000000000000e+02,-3.762019740342648771e-02
2.062500000000000000e+02,-1.527949048034275836e-01
2.065000000000000000e+02,9.499889481225060051e-01
